ts_wall_s,ts_mono_s,dt_s,cpu_logical,cpu_physical,cpu_freq_cur_mhz_mean,cpu_freq_cur_mhz_max,cpu_total_percent,cpu_mean_core_percent,cpu_max_core_percent,cpu_core_count_sampled,loadavg_1,loadavg_5,loadavg_15,procs_running,procs_blocked,ctx_switches_d,interrupts_d,soft_interrupts_d,syscalls_d,cg_nr_periods,cg_nr_throttled,cg_throttled_usec,cg_nr_throttled_d,cg_throttled_usec_d,pct_user,pct_system,pct_idle,pct_iowait,pct_irq,pct_softirq,pct_steal,pct_guest,pct_guest_nice,sec_user_d,sec_system_d,sec_idle_d,sec_iowait_d,sec_irq_d,sec_softirq_d,sec_steal_d,sec_guest_d,sec_guest_nice_d,sec_total_d,proc_cpu_sec_d_sum,proc_cpu_pct_total_sum
1769029714.026693,860874.311737777,1.0014135079691187,12,6,1065.1040833333334,3594.131,0.3,0.08333333333333333,1.0,12,0.0,0.07470703125,0.1240234375,1,0,950,514,422,0,0,0,0,0,0,0.16638935107896244,0.16638935107896244,99.66722129784208,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000436557,0.020000000000436557,11.980000000447035,0.0,0.0,0.0,0.0,0.0,0.0,12.020000000447908,,
1769029715.0286524,860875.313173559,1.0008900720858946,12,6,1233.0429166666665,2882.714,0.3,0.5750000000000001,2.9,12,0.0,0.07470703125,0.1240234375,1,0,849,482,407,0,0,0,0,0,0,0.16666666664275454,0.16666666665033364,99.66666666670692,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999998617568,0.019999999999527063,11.96000000089407,0.0,0.0,0.0,0.0,0.0,0.0,12.000000000892214,,
1769029716.0300572,860876.315067409,1.0013792800018564,12,6,1216.9750000000001,3050.242,0.2,0.25,1.0,12,0.0,0.07470703125,0.1240234375,1,0,902,542,401,0,0,0,0,0,0,0.1665278934454026,0.0832639467227013,99.7502081598319,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000436557,0.010000000000218279,11.97999999858439,0.0,0.0,0.0,0.0,0.0,0.0,12.009999998585045,,
1769029806.955262,860967.239279897,1.000385095947422,12,6,800.4455000000002,802.269,5.1,5.325,54.0,12,0.068359375,0.080078125,0.1171875,1,0,1410,1737,742,0,0,0,0,0,0,0.5838198498796975,4.503753127661803,94.57881567966143,0.33361134279706767,0.0,0.0,0.0,0.0,0.0,0.06999999999970896,0.5399999999999636,11.339999999850988,0.040000000000873115,0.0,0.0,0.0,0.0,0.0,11.989999999851534,,
1769029807.9564486,860968.241273521,1.0011934449430555,12,6,939.1940833333333,2045.519,0.7,0.6666666666666666,2.0,12,0.068359375,0.080078125,0.1171875,3,0,1827,1065,831,0,0,0,0,0,0,0.41631973356700397,0.33305578684603043,99.25062447958697,0.0,0.0,0.0,0.0,0.0,0.0,0.050000000001091394,0.03999999999996362,11.919999999925494,0.0,0.0,0.0,0.0,0.0,0.0,12.00999999992655,,
1769029808.9582126,860969.243076682,1.0012328979792073,12,6,1623.8222500000002,4226.324,0.3,0.3333333333333333,3.0,12,0.068359375,0.080078125,0.1171875,1,0,983,718,548,0,0,0,0,0,0,0.25020850709509934,0.08340283570342341,99.66638865720148,0.0,0.0,0.0,0.0,0.0,0.0,0.029999999998835847,0.010000000000218279,11.949999999254942,0.0,0.0,0.0,0.0,0.0,0.0,11.989999999253996,,
1769029809.9599824,860970.244933936,1.0013207190204412,12,6,1559.702,3246.2,0.4,0.5,2.0,12,0.068359375,0.080078125,0.1171875,1,0,1433,755,653,0,0,0,0,0,0,0.25020850710558235,0.16680567139613608,99.58298582149828,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000654836,0.019999999999527063,11.93999999947846,0.0,0.0,0.0,0.0,0.0,0.0,11.989999999478641,,
1769029810.9618263,860971.246805021,1.0013476849999279,12,6,1262.9640833333335,3558.186,0.7,0.5833333333333334,2.0,12,0.068359375,0.080078125,0.1171875,1,0,1656,1910,733,0,0,0,0,0,0,0.16652789342163432,0.49958368025733013,98.41798501251908,0.832639467093026,0.0,0.08326394670892397,0.0,0.0,0.0,0.020000000000436557,0.06000000000040018,11.820000000298023,0.1000000000003638,0.0,0.009999999999990905,0.0,0.0,0.0,12.010000000299215,,
1769029811.9637046,860972.248649404,1.0013136840425432,12,6,1036.3489166666666,3361.39,0.3,0.16666666666666666,1.0,12,0.0625,0.07861328125,0.1162109375,1,0,1020,592,446,0,0,0,0,0,0,0.1666666666578875,0.16666666665030838,99.66666666669181,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000436557,0.019999999999527063,11.96000000089407,0.0,0.0,0.0,0.0,0.0,0.0,12.000000000894033,,
1769029812.9655478,860973.250577342,1.0013984530232847,12,6,1365.6407499999998,4225.987,6.6,6.808333333333334,31.0,12,0.0625,0.07861328125,0.1162109375,1,0,3383,3152,1476,0,0,0,0,0,0,5.4166666671009525,1.0833333334217063,93.41666666613723,0.0,0.0,0.08333333334010393,0.0,0.0,0.0,0.6499999999996362,0.13000000000010914,11.209999999031425,0.0,0.0,0.010000000000005116,0.0,0.0,0.0,11.999999999031175,,
1769029813.9674857,860974.252524161,1.0014074940700084,12,6,1213.62125,4213.681,2.1,2.2666666666666666,20.2,12,0.0625,0.07861328125,0.1162109375,1,0,2151,1228,761,0,0,0,0,0,0,1.918265220978113,0.16680567139335878,97.91492910762852,0.0,0.0,0.0,0.0,0.0,0.0,0.22999999999956344,0.020000000000436557,11.740000000223517,0.0,0.0,0.0,0.0,0.0,0.0,11.990000000223517,,
1769029814.9694388,860975.254479511,1.0014098869869485,12,6,1163.0957500000002,2937.023,0.3,0.3333333333333333,2.0,12,0.0625,0.07861328125,0.1162109375,1,0,819,452,317,0,0,0,0,0,0,0.08333333332894376,0.24999999997925215,99.66666666669181,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000218279,0.02999999999974534,11.96000000089407,0.0,0.0,0.0,0.0,0.0,0.0,12.000000000894033,,
1769029815.971407,860976.256488751,1.0014507620362565,12,6,956.7420000000001,2482.266,0.2,0.25,1.0,12,0.0625,0.07861328125,0.1162109375,1,0,838,462,342,0,0,0,0,0,0,0.1665278934454026,0.0832639467227013,99.7502081598319,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000436557,0.010000000000218279,11.97999999858439,0.0,0.0,0.0,0.0,0.0,0.0,12.009999998585045,,
1769029816.9734068,860977.258453734,1.001416055019945,12,6,948.7871666666666,2023.659,0.3,0.25,1.0,12,0.05712890625,0.0771484375,0.115234375,1,0,1357,1557,348,0,0,0,0,0,0,0.08333333332688476,0.24999999997307518,98.16666666686159,1.499999999838451,0.0,0.0,0.0,0.0,0.0,0.010000000000218279,0.02999999999974534,11.780000001192093,0.17999999999847205,0.0,0.0,0.0,0.0,0.0,12.000000001190529,,
1769029817.9753613,860978.260431783,1.0014394799945876,12,6,809.2349166666667,910.819,0.3,0.08333333333333333,1.0,12,0.05712890625,0.0771484375,0.115234375,1,0,830,482,359,0,0,0,0,0,0,0.1666666666717194,0.08333333334343883,99.74999999998484,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999998617568,0.010000000000218279,11.969999998807907,0.0,0.0,0.0,0.0,0.0,0.0,11.999999998806743,,
1769029818.97734,860979.262392176,1.0014213420217857,12,6,898.92225,1955.668,0.4,0.5833333333333334,1.0,12,0.05712890625,0.0771484375,0.115234375,1,0,1043,582,457,0,0,0,0,0,0,0.2497918401200755,0.16652789340581087,99.58368026647412,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000654836,0.019999999999527063,11.96000000089407,0.0,0.0,0.0,0.0,0.0,0.0,12.010000000894252,,
1769029819.9793022,860980.264351053,1.0014179541030899,12,6,1150.4911666666667,2107.608,0.3,0.08333333333333333,1.0,12,0.05712890625,0.0771484375,0.115234375,1,0,1013,574,443,0,0,0,0,0,0,0.16652789341647334,0.16652789341647334,99.66694421316706,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000436557,0.020000000000436557,11.970000000670552,0.0,0.0,0.0,0.0,0.0,0.0,12.010000000671425,,
1769029820.981268,860981.266315279,1.0014164349995553,12,6,979.4925,2765.538,0.2,0.3333333333333333,1.0,12,0.05712890625,0.0771484375,0.115234375,1,0,802,371,287,0,0,0,0,0,0,0.1665278934302822,0.08326394672271392,99.750208159847,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999998617568,0.010000000000218279,11.97999999858439,0.0,0.0,0.0,0.0,0.0,0.0,12.009999998583226,,
1769029821.98324,860982.268302608,1.0014315870357677,12,6,1070.2375,2601.936,0.2,0.16666666666666666,1.0,12,0.05224609375,0.07568359375,0.1142578125,1,0,815,293,246,0,0,0,0,0,0,0.08333333332946166,0.08333333332188254,99.00000000006919,0.8333333332794584,0.0,0.0,0.0,0.0,0.0,0.010000000000218279,0.009999999999308784,11.880000000819564,0.1000000000003638,0.0,0.0,0.0,0.0,0.0,12.000000000819455,,
1769029822.9852111,860983.270262857,1.0014207999920473,12,6,919.85475,2238.257,0.3,0.3333333333333333,2.0,12,0.05224609375,0.07568359375,0.1142578125,1,0,855,490,390,0,0,0,0,0,0,0.16680567140993416,0.08340283570496708,99.7497914928851,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000436557,0.010000000000218279,11.959999999031425,0.0,0.0,0.0,0.0,0.0,0.0,11.98999999903208,,
1769029823.98717,860984.272234147,1.0014332019491121,12,6,1196.6611666666665,2364.231,0.3,0.25,1.0,12,0.05224609375,0.07568359375,0.1142578125,1,0,845,487,373,0,0,0,0,0,0,0.1662510390736447,0.1662510390736447,99.08561928511007,0.581878636742636,0.0,0.0,0.0,0.0,0.0,0.020000000000436557,0.020000000000436557,11.919999999925494,0.06999999999970896,0.0,0.0,0.0,0.0,0.0,12.029999999926076,,
1769029824.989138,860985.274243682,1.0014747260138392,12,6,857.4767499999999,1489.721,0.3,0.5833333333333334,1.0,12,0.05224609375,0.07568359375,0.1142578125,1,0,827,453,339,0,0,0,0,0,0,0.16652789341648594,0.1665278934089131,99.6669442131746,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000436557,0.019999999999527063,11.970000000670552,0.0,0.0,0.0,0.0,0.0,0.0,12.010000000670516,,
1769029825.991155,860986.276204982,1.001418970990926,12,6,1031.865,2676.575,0.2,0.08333333333333333,1.0,12,0.05224609375,0.07568359375,0.1142578125,1,0,811,458,355,0,0,0,0,0,0,0.08333333331689927,0.08333333333205752,99.83333333335105,0.0,0.0,0.0,0.0,0.0,0.0,0.00999999999839929,0.010000000000218279,11.980000000447035,0.0,0.0,0.0,0.0,0.0,0.0,12.000000000445652,,
1769029826.9931087,860987.278156674,1.0014168600318953,12,6,1001.9880833333333,2023.784,0.2,0.25,1.0,12,0.0478515625,0.07421875,0.11328125,1,0,755,247,185,0,0,0,0,0,0,0.16652789341750743,0.08326394670875371,99.00083263951011,0.7493755203636377,0.0,0.0,0.0,0.0,0.0,0.020000000000436557,0.010000000000218279,11.890000000596046,0.09000000000014552,0.0,0.0,0.0,0.0,0.0,12.010000000596847,,
1769029827.9950688,860988.280125852,1.001426234957762,12,6,1025.9641666666666,1807.848,0.5,0.3333333333333333,1.0,12,0.0478515625,0.07421875,0.11328125,1,0,918,585,431,0,0,0,0,0,0,0.24958402664785173,0.1663893510910013,99.50083194671365,0.0,0.0,0.0831946755475105,0.0,0.0,0.0,0.030000000000654836,0.019999999999527063,11.959999999031425,0.0,0.0,0.010000000000005116,0.0,0.0,0.0,12.019999999031612,,
1769029828.9970324,860989.281373793,1.0007104229880497,12,6,930.7190833333334,1772.489,0.3,0.3333333333333333,2.0,12,0.0478515625,0.07421875,0.11328125,1,0,908,572,402,0,0,0,0,0,0,0.25020850711023224,0.08340283570341075,99.66638865718636,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000654836,0.010000000000218279,11.949999999254942,0.0,0.0,0.0,0.0,0.0,0.0,11.989999999255815,,
1769029829.9982853,860990.283328577,1.00141226593405,12,6,800.0,800.0,0.3,0.25,1.0,12,0.0478515625,0.07421875,0.11328125,1,0,1092,627,512,0,0,0,0,0,0,0.1666666666427419,0.16666666665790014,99.66666666669936,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999998617568,0.020000000000436557,11.96000000089407,0.0,0.0,0.0,0.0,0.0,0.0,12.000000000893124,,
1769029831.0002458,860991.285295959,1.0014190890360624,12,6,1260.4633333333334,3328.048,0.3,0.5,1.0,12,0.0478515625,0.07421875,0.11328125,1,0,1284,586,412,0,0,0,0,0,0,0.24999999998683128,0.08333333332136464,99.66666666669181,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000654836,0.009999999999308784,11.96000000089407,0.0,0.0,0.0,0.0,0.0,0.0,12.000000000894033,,
1769029832.002221,860992.28728248,1.0014304920332506,12,6,832.5144999999999,1190.174,0.2,0.25,2.0,12,0.0439453125,0.07275390625,0.1123046875,1,0,831,340,256,0,0,0,0,0,0,0.16652789344023217,0.08326394672011608,98.91756869265363,0.8326394671860151,0.0,0.0,0.0,0.0,0.0,0.020000000000436557,0.010000000000218279,11.879999998956919,0.1000000000003638,0.0,0.0,0.0,0.0,0.0,12.009999998957937,,
1769029833.0041933,860993.289245936,1.001421676017344,12,6,1292.9704166666668,3107.791,0.4,0.5,2.0,12,0.0439453125,0.07275390625,0.1123046875,1,0,784,447,389,0,0,0,0,0,0,0.1663893510607701,0.24958402660628815,99.58402662233294,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999998617568,0.02999999999974534,11.970000000670552,0.0,0.0,0.0,0.0,0.0,0.0,12.020000000668915,,
1769029834.0061493,860994.291199544,1.001419035019353,12,6,1316.0953333333334,2914.152,0.3,0.25,1.0,12,0.0439453125,0.07275390625,0.1123046875,1,0,878,468,372,0,0,0,0,0,0,0.1665278934454026,0.0832639467227013,99.7502081598319,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000436557,0.010000000000218279,11.97999999858439,0.0,0.0,0.0,0.0,0.0,0.0,12.009999998585045,,
1769029835.008103,860995.293164821,1.0014308789977804,12,6,1089.1785,2568.603,0.2,0.3333333333333333,1.0,12,0.0439453125,0.07275390625,0.1123046875,1,0,782,479,318,0,0,0,0,0,0,0.08333333333049117,0.16666666666098234,99.75000000000853,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000218279,0.020000000000436557,11.970000000670552,0.0,0.0,0.0,0.0,0.0,0.0,12.000000000671207,,
1769029836.0100746,860996.295119749,1.0014142179861665,12,6,1275.29,3606.589,0.2,0.16666666666666666,1.0,12,0.0439453125,0.07275390625,0.1123046875,1,0,858,495,359,0,0,0,0,0,0,0.16666666666099494,0.08333333332291835,99.75000000001609,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000436557,0.009999999999308784,11.970000000670552,0.0,0.0,0.0,0.0,0.0,0.0,12.000000000670298,,
1769029896.1437807,861056.428697423,1.0012832479551435,12,6,895.7928333333333,1951.211,5.0,4.958333333333333,54.5,12,0.01416015625,0.05615234375,0.1005859375,1,0,1371,1714,848,0,0,0,0,0,0,0.5838198498434721,4.420350291688258,94.99582985846827,0.0,0.0,0.0,0.0,0.0,0.0,0.06999999999970896,0.5299999999997453,11.390000000596046,0.0,0.0,0.0,0.0,0.0,0.0,11.9900000005955,,
1769029897.1459427,861057.429936746,1.0003626310499385,12,6,1447.3852500000003,3845.257,0.4,0.5833333333333334,2.0,12,0.0126953125,0.05517578125,0.099609375,1,0,1359,598,516,0,0,0,0,0,0,0.3333333333461673,0.08333333334033138,99.5833333333135,0.0,0.0,0.0,0.0,0.0,0.0,0.039999999999054126,0.010000000000218279,11.949999999254942,0.0,0.0,0.0,0.0,0.0,0.0,11.999999999254214,,
1769029898.146896,861058.431869854,1.001342465984635,12,6,1152.67325,3008.492,0.3,0.16666666666666666,1.0,12,0.0126953125,0.05517578125,0.099609375,2,0,1014,590,524,0,0,0,0,0,0,0.16652789343404023,0.24979184014348754,98.75104079926741,0.8326394671550555,0.0,0.0,0.0,0.0,0.0,0.020000000000436557,0.02999999999974534,11.859999999403954,0.1000000000003638,0.0,0.0,0.0,0.0,0.0,12.0099999994045,,
1769029899.1488063,861059.433285198,1.0008477510418743,12,6,1729.01425,4275.704,0.3,0.25,1.0,12,0.0126953125,0.05517578125,0.099609375,2,0,866,438,341,0,0,0,0,0,0,0.16666666666098234,0.08333333333049117,99.75000000000853,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000436557,0.010000000000218279,11.970000000670552,0.0,0.0,0.0,0.0,0.0,0.0,12.000000000671207,,
1769029900.15021,861060.434180774,1.000339905032888,12,6,991.6304999999999,2660.441,0.4,0.75,2.0,12,0.0126953125,0.05517578125,0.099609375,1,0,988,818,573,0,0,0,0,0,0,0.16680567140372154,0.25020850709799686,99.58298582149828,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000436557,0.02999999999974534,11.93999999947846,0.0,0.0,0.0,0.0,0.0,0.0,11.989999999478641,,
1769029901.1510751,861061.436139489,1.0014334779698402,12,6,1170.26275,3793.023,0.4,0.25,1.0,12,0.0126953125,0.05517578125,0.099609375,2,0,1133,1173,718,0,0,0,0,0,0,0.0832639466915603,0.24979184011254496,99.58368026649096,0.0,0.0,0.08326394670493105,0.0,0.0,0.0,0.00999999999839929,0.02999999999974534,11.96000000089407,0.0,0.0,0.010000000000005116,0.0,0.0,0.0,12.01000000089222,,
1769029913.5098972,861073.794780042,1.0012497360585257,12,6,1411.8646666666666,3732.269,6.7,6.891666666666667,54.5,12,0.00927734375,0.05224609375,0.0966796875,1,0,2288,2250,1214,0,0,0,0,0,0,2.251876563889728,4.420350292107931,93.32777314400235,0.0,0.0,0.0,0.0,0.0,0.0,0.26999999999861757,0.5300000000006548,11.18999999947846,0.0,0.0,0.0,0.0,0.0,0.0,11.989999999477732,,
1769029914.511986,861074.796877655,1.0012601999333128,12,6,1462.3446666666666,3477.777,2.1,1.9000000000000001,19.8,12,0.00927734375,0.05224609375,0.0966796875,1,0,1811,1064,753,0,0,0,0,0,0,1.8333333333428958,0.24999999999785888,97.91666666665925,0.0,0.0,0.0,0.0,0.0,0.0,0.22000000000116415,0.02999999999974534,11.75,0.0,0.0,0.0,0.0,0.0,0.0,12.00000000000091,,
1769029915.5138233,861075.798864093,1.0014096290105954,12,6,1483.0753333333332,3657.336,2.2,2.1,21.2,12,0.00927734375,0.05224609375,0.0966796875,1,0,1822,1262,827,0,0,0,0,0,0,2.0033388980497677,0.16694490816701804,97.82971619378321,0.0,0.0,0.0,0.0,0.0,0.0,0.23999999999978172,0.019999999999527063,11.720000000670552,0.0,0.0,0.0,0.0,0.0,0.0,11.980000000669861,,
1769029916.5157979,861076.800459214,1.0010304170427844,12,6,1176.7550833333332,4522.713,3.3,3.3333333333333335,17.0,12,0.00927734375,0.05224609375,0.0966796875,1,0,2019,1409,816,0,0,0,0,0,0,3.1719532554586363,0.0834724540930146,96.74457429044836,0.0,0.0,0.0,0.0,0.0,0.0,0.37999999999919964,0.010000000000218279,11.589999999850988,0.0,0.0,0.0,0.0,0.0,0.0,11.979999999850406,,
1769029917.517339,861077.802261829,1.001291831023991,12,6,2760.1241666666665,4484.459,2.0,2.0,6.9,12,0.0888671875,0.068359375,0.1015625,2,0,1887,1109,882,0,0,0,0,0,0,1.6652789342894294,0.3330557868563713,98.0016652788542,0.0,0.0,0.0,0.0,0.0,0.0,0.2000000000007276,0.03999999999996362,11.769999999552965,0.0,0.0,0.0,0.0,0.0,0.0,12.009999999553656,,
1769189046.4065464,1020206.6914854,1.0013063609367236,12,6,953.2761666666667,1938.097,0.3,0.16666666666666666,1.0,12,0.20361328125,0.24365234375,0.11083984375,2,0,973,626,487,0,0,0,0,0,0,0.1666666666578875,0.16666666665030838,99.66666666669181,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000436557,0.019999999999527063,11.96000000089407,0.0,0.0,0.0,0.0,0.0,0.0,12.000000000894033,,
1769189047.4086206,1020207.69357472,1.001322739990428,12,6,1047.7025833333332,3319.765,0.5,0.4166666666666667,2.0,12,0.20361328125,0.24365234375,0.11083984375,2,0,1088,896,660,0,0,0,0,0,0,0.2500000000011748,0.250000000016333,99.49999999998249,0.0,0.0,0.0,0.0,0.0,0.0,0.029999999998835847,0.030000000000654836,11.93999999947846,0.0,0.0,0.0,0.0,0.0,0.0,11.99999999947795,,
1769189048.4105213,1020208.695453318,1.0013009459944442,12,6,1605.59675,3642.087,0.4,0.4166666666666667,1.0,12,0.20361328125,0.24365234375,0.11083984375,1,0,1227,728,546,0,0,0,0,0,0,0.33333333336130033,0.08333333333274595,99.58333333330596,0.0,0.0,0.0,0.0,0.0,0.0,0.040000000000873115,0.009999999999308784,11.949999999254942,0.0,0.0,0.0,0.0,0.0,0.0,11.999999999255124,,
1769189049.4123483,1020209.697417341,1.0014382760273293,12,6,1525.8584166666667,4170.31,0.5,0.5833333333333334,2.0,12,0.18701171875,0.2392578125,0.10986328125,1,0,1058,752,611,0,0,0,0,0,0,0.1665278934102814,0.33305578681299003,99.50041631977673,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000436557,0.03999999999996362,11.950000001117587,0.0,0.0,0.0,0.0,0.0,0.0,12.010000001117987,,
1769189050.4142978,1020210.699278257,1.0013494410086423,12,6,1674.9975000000002,4413.615,0.5,0.6666666666666666,2.0,12,0.18701171875,0.2392578125,0.10986328125,1,3,1053,695,546,0,0,0,0,0,0,0.33361134278607224,0.16680567140062158,99.4995829858133,0.0,0.0,0.0,0.0,0.0,0.0,0.039999999999054126,0.020000000000436557,11.929999999701977,0.0,0.0,0.0,0.0,0.0,0.0,11.989999999701467,,
1769189051.4455123,1020211.730640837,1.0014969799667597,12,6,972.4895833333334,2869.705,0.2,0.25,1.0,12,0.18701171875,0.2392578125,0.10986328125,3,0,903,325,257,0,0,0,0,0,0,0.16181229774205763,0.08090614887102882,98.54368932035091,1.2135922330359987,0.0,0.0,0.0,0.0,0.0,0.020000000000436557,0.010000000000218279,12.179999999701977,0.1499999999996362,0.0,0.0,0.0,0.0,0.0,12.359999999702268,,
1769189052.4475822,1020212.732523689,1.0013103040400892,12,6,1013.3905,2587.063,0.5,0.5833333333333334,2.0,12,0.18701171875,0.2392578125,0.10986328125,2,0,1002,701,528,0,0,0,0,0,0,0.24979184015416264,0.24979184014658984,99.50041631969924,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000654836,0.02999999999974534,11.949999999254942,0.0,0.0,0.0,0.0,0.0,0.0,12.009999999255342,,
1769189053.449467,1020213.734417279,1.001319139963016,12,6,1324.1825000000001,3331.286,4.5,4.491666666666666,30.0,12,0.18701171875,0.2392578125,0.10986328125,1,0,3847,2102,1286,0,0,0,0,0,0,4.1666666662785525,0.33333333330198106,95.41666666709207,0.08333333332739004,0.0,0.0,0.0,0.0,0.0,0.5,0.03999999999996362,11.450000001117587,0.010000000000218279,0.0,0.0,0.0,0.0,0.0,12.000000001117769,,
1769189054.4513206,1020214.736298146,1.001346617937088,12,6,1985.1052499999998,4577.267,4.1,4.083333333333333,38.0,12,0.25244140625,0.251953125,0.11474609375,2,0,3118,1835,1214,0,0,0,0,0,0,3.833333333397819,0.25000000000255795,95.91666666659962,0.0,0.0,0.0,0.0,0.0,0.0,0.4599999999991269,0.02999999999974534,11.509999999776483,0.0,0.0,0.0,0.0,0.0,0.0,11.999999999775355,,
1769189055.4531994,1020215.738155985,1.0013254589866847,12,6,2475.671083333333,4577.818,2.2,2.0166666666666666,19.2,12,0.25244140625,0.251953125,0.11474609375,2,1,2175,1258,954,0,0,0,0,0,0,2.0016680568363454,0.1668056714068215,97.5813177646466,0.25020850711023224,0.0,0.0,0.0,0.0,0.0,0.23999999999978172,0.020000000000436557,11.699999999254942,0.030000000000654836,0.0,0.0,0.0,0.0,0.0,11.989999999255815,,
1769189056.455061,1020216.73922842,1.000536012928933,12,6,2865.4460833333337,4103.805,3.3,3.233333333333333,19.8,12,0.25244140625,0.251953125,0.11474609375,2,0,2126,1275,759,0,0,0,0,0,0,3.1640299750096523,0.0832639467123746,96.4196502914455,0.2497918401219782,0.0,0.0832639467104814,0.0,0.0,0.0,0.38000000000101863,0.010000000000218279,11.580000000074506,0.029999999998835847,0.0,0.009999999999990905,0.0,0.0,0.0,12.01000000007457,,
1769189057.4562328,1020217.741275867,1.0014118599938229,12,6,959.1725,2709.806,3.3,3.5,30.0,12,0.25244140625,0.251953125,0.11474609375,1,0,2436,1543,1077,0,0,0,0,0,0,3.0859049207974896,0.2502085070902533,96.66388657211226,0.0,0.0,0.0,0.0,0.0,0.0,0.36999999999898137,0.02999999999974534,11.589999999850988,0.0,0.0,0.0,0.0,0.0,0.0,11.989999999849715,,
1769189058.45817,1020218.743189427,1.001388426986523,12,6,2650.0960000000005,4357.866,5.2,5.0,40.0,12,0.25244140625,0.251953125,0.11474609375,2,0,3165,1990,1281,0,0,0,0,0,0,4.920767305661579,0.2502085070653523,94.82902418727306,0.0,0.0,0.0,0.0,0.0,0.0,0.5900000000001455,0.02999999999974534,11.370000001043081,0.0,0.0,0.0,0.0,0.0,0.0,11.990000001042972,,
1769189059.460156,1020219.745181965,1.0013945359969512,12,6,975.0255000000001,2899.023,3.3,3.25,30.0,12,0.23193359375,0.24755859375,0.11376953125,1,0,2430,1532,1046,0,0,0,0,0,0,3.0000000000978466,0.33333333334336307,96.66666666655878,0.0,0.0,0.0,0.0,0.0,0.0,0.3600000000005821,0.03999999999996362,11.599999999627471,0.0,0.0,0.0,0.0,0.0,0.0,11.999999999628017,,
1769189060.4620676,1020220.746307163,1.000608528032899,12,6,989.6393333333334,3074.893,1.9,2.0833333333333335,20.0,12,0.23193359375,0.24755859375,0.11376953125,1,2,2020,1124,726,0,0,0,0,0,0,1.8394648828345703,0.08361204013091805,97.99331103690359,0.08361204013091805,0.0,0.0,0.0,0.0,0.0,0.21999999999934516,0.010000000000218279,11.720000000670552,0.010000000000218279,0.0,0.0,0.0,0.0,0.0,11.960000000670334,,
1769189061.4928956,1020221.777970144,1.0014430319424719,12,6,1255.00075,3068.845,2.0,2.0833333333333335,15.0,12,0.23193359375,0.24755859375,0.11376953125,2,0,1818,1000,627,0,0,0,0,0,0,1.8608414239110531,0.1618122977278767,97.00647249196437,0.9708737863966936,0.0,0.0,0.0,0.0,0.0,0.22999999999956344,0.019999999999527063,11.990000000223517,0.12000000000080036,0.0,0.0,0.0,0.0,0.0,12.360000000223408,,
1769189062.4949186,1020222.779877747,1.001328025944531,12,6,1534.1655,3316.848,3.6,3.4,24.8,12,0.23193359375,0.24755859375,0.11376953125,1,0,2479,1500,819,0,0,0,0,0,0,3.3361134282412475,0.2502085071226448,96.41367806463612,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000000014552,0.030000000000654836,11.559999998658895,0.0,0.0,0.0,0.0,0.0,0.0,11.989999998661006,,
1769189063.4968188,1020223.781859981,1.0014103279681876,12,6,1474.8215833333334,3706.482,2.1,2.1,19.2,12,0.23193359375,0.24755859375,0.11376953125,1,0,1996,1193,796,0,0,0,0,0,0,1.918265220978259,0.166805671385786,97.91492910763596,0.0,0.0,0.0,0.0,0.0,0.0,0.22999999999956344,0.019999999999527063,11.740000000223517,0.0,0.0,0.0,0.0,0.0,0.0,11.990000000222608,,
1769189064.4988034,1020224.78382153,1.0013869600370526,12,6,1376.0595,4070.069,2.2,2.1,20.2,12,0.212890625,0.2431640625,0.11279296875,1,0,2216,1201,788,0,0,0,0,0,0,2.001668056637441,0.16680567139024616,97.83152627197231,0.0,0.0,0.0,0.0,0.0,0.0,0.23999999999978172,0.020000000000436557,11.730000000447035,0.0,0.0,0.0,0.0,0.0,0.0,11.990000000447253,,
